"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-22",,,,,"0.00","0.0","0.0","80","55","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-23",,,,,"0.00","0.0","0.0","82","57","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-24",,,,,"0.00","0.0","0.0","72","39","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-25",,,,,"0.00","0.0","0.0","65","37","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-26",,,,,"0.00","0.0","0.0","69","41","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-27",,,,,"0.00","0.0","0.0","75","45","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-28",,,,,"0.00","0.0","0.0","76","43","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-29",,,,,"0.00","0.0","0.0","86","53","77"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-09-30",,,,,"0.00","0.0","0.0","78","59","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-01",,,,,"0.00","0.0","0.0","83","54","74"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-02",,,,,"0.00","0.0","0.0","84","55","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-03",,,,,"0.00","0.0","0.0","84","54","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-04",,,,,"0.00","0.0","0.0","85","62","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-05",,,,,"0.00","0.0","0.0","87","63","79"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-06",,,,,"0.37","0.0","0.0","80","44","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-07",,,,,"0.00","0.0","0.0","56","44","47"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-08",,,,,"0.00","0.0","0.0","50","43","48"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-09",,,,,"0.00","0.0","0.0","61","29","49"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-10",,,,,"0.00","0.0","0.0","67","31","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-11",,,,,"0.00","0.0","0.0","62","46","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-12",,,,,"0.00","0.0","0.0","52","26","42"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-13",,,,,"0.00","0.0","0.0","58","33","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-14",,,,,"0.00","0.0","0.0","58","44","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-15",,,,,"0.00","0.0","0.0","53","29","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-16",,,,,"0.10","0.0","0.0","61","29","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-17",,,,,"0.00","0.0","0.0","44","29","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-18",,,,,"0.00","0.0","0.0","49","27","42"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-19",,,,,"0.00","0.0","0.0","58","33","48"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-20",,,,,"0.00","0.0","0.0","51","26","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-21",,,,,"0.00","0.0","0.0","68","36","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-22",,,,,"0.09","0.0","0.0","65","47","48"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-23",,,,,"0.00","0.0","0.0","49","35","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-24",,,,,"0.00","0.0","0.0","64","35","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-25",,,,,"0.00","0.0","0.0","61","42","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-26",,,,,"0.00","0.0","0.0","58","26","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-27",,,,,"0.00","0.0","0.0","72","37","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-28",,,,,"0.00","0.0","0.0","57","37","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-29",,,,,"0.00","0.0","0.0","66","43","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-30",,,,,"0.00","0.0","0.0","62","43","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-10-31",,,,,"0.00","0.0","0.0","60","41","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-01",,,,,"1.00","0.0","0.0","60","41","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-02",,,,,"0.00","0.0","0.0","56","46","54"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-03",,,,,"0.00","0.0","0.0","59","47","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-04",,,,,"0.00","0.0","0.0","53","41","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-05",,,,,"0.75","0.0","0.0","56","45","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-06",,,,,"0.00","0.0","0.0","58","41","41"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-07",,,,,"0.11","0.0","0.0","43","38","38"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-08",,,,,"0.00","0.0","0.0","44","36","41"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-09",,,,,"0.00","0.0","0.0","42","34","38"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-10",,,,,"0.00","0.0","0.0","56","34","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-11",,,,,"0.00","0.0","0.0","60","48","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-12",,,,,"0.00","0.0","0.0","54","38","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-13",,,,,"0.30","0.0","0.0","40","33","38"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-14",,,,,"0.00","0.0","0.0","46","35","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-15",,,,,"0.00","0.0","0.0","40","30","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-16",,,,,"0.00","0.0","0.0","53","21","48"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-17",,,,,"0.47","0.0","0.0","60","40","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-18",,,,,"0.50","0.0","0.0","52","38","45"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-19",,,,,"0.24","1.0","1.0","46","32","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-20",,,,,"0.00","0.0","0.0","33","26","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-21",,,,,"0.00","0.0","0.0","30","20","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-22",,,,,"0.00","0.0","0.0","48","30","42"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-23",,,,,"0.00","0.0","0.0","43","32","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-24",,,,,"0.00","0.0","0.0","34","20","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-25",,,,,"0.00","0.0","0.0","30","11","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-26",,,,,"0.00","0.0","0.0","35","20","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-27",,,,,"0.05","0.5","1.0","33","28","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-28",,,,,"0.00","0.0","0.0","39","25","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-29",,,,,"0.00","0.0","0.0","42","31","47"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-11-30",,,,,"0.57","0.0","0.0","54","35","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-01",,,,,"0.00","0.0","0.0","57","23","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-02",,,,,"0.00","0.0","0.0","43","15","36"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-03",,,,,"0.00","0.0","0.0","44","24","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-04",,,,,"0.09","0.0","0.0","38","24","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-05",,,,,"0.00","0.0","0.0","35","5","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-06",,,,,"0.15","1.0","1.0","17","5","17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-07",,,,,"0.26","0.0","1.0","30","16","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-08",,,,,"0.00","0.0","1.0","31","6","7"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-09",,,,,"0.00","0.0","1.0","17","-8","5"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-10",,,,,"0.00","0.0","1.0","31","0","27"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-11",,,,,"0.00","0.0","1.0","34","24","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-12",,,,,"0.00","0.0","1.0","28","-5","0"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-13",,,,,"0.00","0.0","1.0","9","-9","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-14",,,,,"0.24","4.0","5.0","12","5","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-15",,,,,"0.00","0.0","5.0","11","-19","6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-16",,,,,"0.00","0.0","5.0","14","-10","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-17",,,,,"0.00","0.0","5.0","14","-6","-5"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-18",,,,,"0.00","0.0","5.0","5","-25","3"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-19",,,,,"0.00","0.0","5.0","13","-17","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-20",,,,,"0.00","0.0","5.0","28","11","11"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-21",,,,,"0.00","0.0","5.0","28","3","27"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-22",,,,,"0.00","0.0","5.0","32","12","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-23",,,,,"0.00","0.0","5.0","30","24","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-24",,,,,"0.00","0.0","5.0","32","26","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-25",,,,,"0.00","0.0","5.0","38","27","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-26",,,,,"0.00","0.0","3.0","37","29","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-27",,,,,"0.00","0.0","3.0","31","15","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-28",,,,,"0.00","0.0","3.0","23","11","16"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-29",,,,,"0.00","0.0","2.0","33","13","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-30",,,,,"0.00","0.0","2.0","38","23","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1922-12-31",,,,,"0.00","0.0","1.0","37","20","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-01",,,,,"0.00","0.0","1.0","23","9","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-02",,,,,"0.06","2.0","3.0","21","13","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-03",,,,,"0.00","0.0","3.0","25","5","16"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-04",,,,,"0.09","2.0","5.0","25","8","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-05",,,,,"0.00","0.0","5.0","25","13","15"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-06",,,,,"0.00","0.0","5.0","15","3","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-07",,,,,"0.00","0.0","5.0","26","10","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-08",,,,,"0.22","2.0","7.0","27","22","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-09",,,,,"0.00","0.0","7.0","30","9","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-10",,,,,"0.00","0.0","7.0","21","-17","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-11",,,,,"0.00","0.0","7.0","28","-1","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-12",,,,,"0.00","0.0","7.0","25","2","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-13",,,,,"0.00","0.0","5.0","27","1","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-14",,,,,"0.00","0.0","5.0","33","26","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-15",,,,,"0.00","0.0","5.0","34","14","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-16",,,,,"0.00","0.0","5.0","26","8","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-17",,,,,"0.00","0.0","5.0","26","-2","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-18",,,,,"0.00","0.0","4.0","40","18","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-19",,,,,"0.00","0.0","4.0","20","0","7"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-20",,,,,"0.00","0.0","4.0","21","4","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-21",,,,,"0.00","0.0","4.0","22","-5","17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-22",,,,,"0.00","0.0","4.0","26","-9","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-23",,,,,"0.00","0.0","4.0","28","4","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-24",,,,,"0.00","0.0","4.0","28","18","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-25",,,,,"0.25","2.0","4.0","24","-11","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-26",,,,,"0.00","0.0","6.0","25","18","19"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-27",,,,,"0.03","2.0","8.0","26","10","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-28",,,,,"0.00","0.0","8.0","26","21","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-29",,,,,"0.00","0.0","8.0","26","8","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-30",,,,,"0.00","0.0","8.0","33","20","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-01-31",,,,,"0.00","0.0","7.0","35","31","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-01",,,,,"0.00","0.0","7.0","33","12","12"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-02",,,,,"0.00","0.0","7.0","20","-8","10"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-03",,,,,"0.00","0.0","7.0","15","-24","-17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-04",,,,,"0.00","0.0","7.0","4","-25","0"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-05",,,,,"0.00","0.0","7.0","17","-14","15"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-06",,,,,"0.07","2.0","9.0","22","14","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-07",,,,,"0.00","0.0","9.0","23","14","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-08",,,,,"0.00","0.0","9.0","32","4","4"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-09",,,,,"0.00","0.0","9.0","19","-9","16"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-10",,,,,"0.00","0.0","9.0","20","-21","15"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-11",,,,,"0.00","0.0","9.0","18","-14","6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-12",,,,,"0.12","4.0","13.0","26","4","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-13",,,,,"0.10","2.0","15.0","25","12","12"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-14",,,,,"0.00","0.0","15.0","13","-12","-6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-15",,,,,"0.00","0.0","15.0","2","-17","-2"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-16",,,,,"0.00","0.0","15.0","8","-9","5"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-17",,,,,"0.00","0.0","15.0","9","0","3"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-18",,,,,"0.00","0.0","15.0","13","-17","6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-19",,,,,"0.04","1.0","16.0","21","-10","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-20",,,,,"0.00","0.0","16.0","27","0","-11"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-21",,,,,"0.00","0.0","16.0","25","0","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-22",,,,,"0.00","0.0","16.0","22","1","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-23",,,,,"0.00","0.0","16.0","19","-21","8"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-24",,,,,"0.00","0.0","16.0","35","3","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-25",,,,,"0.00","0.0","14.0","41","10","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-26",,,,,"0.00","0.0","12.0","41","22","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-27",,,,,"0.00","0.0","12.0","38","12","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-02-28",,,,,"0.00","0.0","12.0","34","23","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-01",,,,,"0.00","0.0","9.0","46","21","42"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-02",,,,,"0.00","0.0","5.0","55","33","47"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-03",,,,,"0.00","0.0","0.0","49","29","36"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-04",,,,,"0.44","4.0","4.0","38","14","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-05",,,,,"0.00","0.0","4.0","25","-8","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-06",,,,,"0.00","0.0","4.0","35","22","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-07",,,,,"0.00","0.0","4.0","31","10","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-08",,,,,"0.00","0.0","4.0","30","2","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-09",,,,,"0.00","0.0","2.0","43","25","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-10",,,,,"0.00","0.0","2.0","36","16","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-11",,,,,"0.00","0.0","2.0","45","27","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-12",,,,,"0.18","2.0","4.0","38","20","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-13",,,,,"0.00","0.0","4.0","23","10","16"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-14",,,,,"0.00","0.0","4.0","29","-10","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-15",,,,,"0.20","2.0","6.0","30","13","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-16",,,,,"0.00","0.0","6.0","27","1","16"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-17",,,,,"0.00","0.0","6.0","42","16","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-18",,,,,"0.20","2.0","8.0","38","-1","-1"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-19",,,,,"0.00","0.0","8.0","11","-21","6"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-20",,,,,"0.00","0.0","8.0","43","3","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-21",,,,,"0.00","0.0","8.0","49","22","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-22",,,,,"0.20","2.0","10.0","39","28","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-23",,,,,"0.00","0.0","8.0","36","15","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-24",,,,,"0.00","0.0","8.0","34","4","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-25",,,,,"0.00","0.0","8.0","22","9","17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-26",,,,,"0.00","0.0","8.0","29","-1","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-27",,,,,"0.00","0.0","6.0","35","13","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-28",,,,,"0.00","0.0","6.0","20","-4","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-29",,,,,"0.00","0.0","6.0","37","8","27"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-30",,,,,"0.00","0.0","6.0","29","5","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-03-31",,,,,"0.00","0.0","5.0","23","-5","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-01",,,,,"0.00","0.0","4.0","34","16","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-02",,,,,"1.00","0.0","0.0","42","29","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-03",,,,,"0.90","2.0","2.0","40","25","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-04",,,,,"0.00","0.0","2.0","34","16","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-05",,,,,"0.00","0.0","2.0","47","19","36"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-06",,,,,"0.04","1.0","2.0","46","31","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-07",,,,,"0.50","0.0","3.0","43","15","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-08",,,,,"0.00","0.0","4.0","32","15","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-09",,,,,"0.00","0.0","3.0","37","18","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-10",,,,,"0.00","0.0","2.0","49","25","47"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-11",,,,,"0.00","0.0","0.0","49","30","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-12",,,,,"0.00","0.0","0.0","58","24",
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-13",,,,,"0.00","0.0","0.0","55","31","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-14",,,,,"0.00","0.0","0.0","40","25","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-15",,,,,"0.18","4.0","4.0","36","25","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-16",,,,,"0.00","0.0","0.0","44","15","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-17",,,,,"0.00","0.0","0.0","54","24","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-18",,,,,"0.00","0.0","0.0","69","30","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-19",,,,,"0.00","0.0","0.0","80","35","75"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-20",,,,,"0.00","0.0","0.0","78","55","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-21",,,,,"0.85","0.0","0.0","72","50","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-22",,,,,"0.00","0.0","0.0","51","41","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-23",,,,,"0.00","0.0","0.0","56","42","49"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-24",,,,,"0.00","0.0","0.0","57","35","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-25",,,,,"0.00","0.0","0.0","64","29","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-26",,,,,"0.00","0.0","0.0","66","43","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-27",,,,,"0.03","0.0","0.0","64","37","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-28",,,,,"0.00","0.0","0.0","59","33","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-29",,,,,"0.00","0.0","0.0","67","30","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-04-30",,,,,"0.00","0.0","0.0","74","35","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-05-01",,,,,"0.00","0.0","0.0","77","46","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-05-02",,,,,"0.00","0.0","0.0","79","53","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1923-05-03",,,,,"0.00","0.0","0.0","74","49","70"
