DNR Parameter,Parameter Description,Alternate IDs,Result Type,Result Value,Units,LOD,LOQ,Lower Bound,Upper Bound,Sig Figs,Dec. Places,Sample/Labslip ID,Waterbody ID #,Field #,Sample Collected (Start) Date,Sample Description,Sample Location,Account #,Sample Depth
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.1,MG/L,0.1,0.3,,,3,1,402763001,1012500,PFL082218,8/22/2018 10:10,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.77,MG/L,0.1,0.3,,,3,2,402763002,1000800,LL082218,8/22/2018 11:34,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.1,MG/L,0.1,0.3,,,3,1,402763003,106900,PLES082218,8/22/2018 13:10,DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6FT
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.7,MG/L,0.1,0.3,,,3,1,409402001,106900,PST920108,9/20/2018 13:15,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,16.3,MG/L,0.1,0.3,,,3,1,409402002,1012500,PFD92018,9/20/2018 9:36,PLAINFIELD LAKE DEEP GOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,6.12,MG/L,0.1,0.3,,,3,2,409402003,1000800,LL92018,9/20/2018 11:05,LONG LAKE DEEP HOLE INTEGRATED SAMP[LER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,24.1,MG/L,0.1,0.3,,,3,1,424393001,,PSNT01 121318,12/13/2018 9:51,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,23.4F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,14.9,MG/L,0.1,0.3,,,3,1,424393002,,PSNT03 121318,12/13/2018 13:40,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,25.6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,12.3,MG/L,0.1,0.3,,,3,1,424393003,,PSNT06 121318,12/13/2018 12:18,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT06 MONITORING WELL,WQ030,28F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,25.7,MG/L,0.1,0.3,,,3,1,424393004,,PSNT11 121318,12/13/2018 14:44,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT11 MONITORING WELL,WQ030,9.9F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,35.2,MG/L,0.1,0.3,,,3,1,424393005,,PSNT16 121318,12/13/2018 11:04,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,32.3F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,56.4,MG/L,0.1,0.3,,,3,1,424393006,,PFL02 121318,12/13/2018 12:06,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,33.4F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,35.6,MG/L,0.1,0.3,,,3,1,424393007,,PFL03 121318,12/13/2018 10:25,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,26,MG/L,0.1,0.3,,,3,1,424393008,,PFL04 121318,12/13/2018 11:09,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,WQ030,18F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,19.6,MG/L,0.1,0.3,,,3,1,424393009,,PFL07 121318,12/13/2018 9:43,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,WQ030,14F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.4,MG/L,0.1,0.3,,,3,1,424393010,,LL02 121318,12/13/2018 13:29,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,WQ030,18F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,33.3,MG/L,0.1,0.3,,,3,1,424393011,,LL03 121318,12/13/2018 12:58,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,23F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,24.3,MG/L,0.1,0.3,,,3,1,424393012,,LL06 121318,12/13/2018 14:53,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,32F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.5,MG/L,0.1,0.3,,,3,1,424393013,,LL07 121318,12/13/2018 14:05,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,28.7F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.62,MG/L,0.1,0.3,,,3,2,400183001,1000800,LONG080718,8/7/2018 12:13,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.48,MG/L,0.1,0.3,,,3,2,400183002,1000800,LONG080718DUP,8/7/2018 12:13,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,2,ND,MG/L,0.1,0.3,,,3,0,400183003,1000800,LONG080718BLANK,8/7/2018 12:13,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,15.8,MG/L,0.1,0.3,,,3,1,400183004,1012500,PLAIN080718,8/7/2018 10:07,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.2,MG/L,0.1,0.3,,,3,1,400183005,106900,PLEAS8918,8/9/2018 17:00,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.4,MG/L,0.1,0.3,,,3,1,405789001,106900,PLS090618,9/6/2018 16:13,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,15.7,MG/L,0.1,0.3,,,3,1,405789002,1012500,PFL090618,9/6/2018 11:15,PLAINFIELD LAKE DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,15.8,MG/L,0.1,0.3,,,3,1,405789003,1012500,PFLDUP090618,9/6/2018 11:15,PLAINFIELD LAKE DEEP HOLE DUPLICATE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,2,ND,MG/L,0.1,0.3,,,3,0,405789004,1012500,PFLBLANK090618,9/6/2018 11:15,PLAINFIELD LAKE DEEP HOLE BLANK INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.22,MG/L,0.1,0.3,,,3,2,405789005,1000800,LL090618,9/6/2018 12:37,LONG LAKE DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,36.4,MG/L,0.1,0.3,,,3,1,432719001,,LL03 022219,2/22/2019 11:02,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,16.8,MG/L,0.1,0.3,,,3,1,432719002,,LL02 022219,2/22/2019 10:26,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,WQ030,17.2F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.1,MG/L,0.1,0.3,,,3,1,432719003,,LL07 022219,2/22/2019 9:48,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,18.7F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,24.4,MG/L,0.1,0.3,,,3,1,432719004,,LL06 022119,2/21/2019 16:26,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,32.75F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,36.4,MG/L,0.1,0.3,,,3,1,432719005,,PFL03 022119,2/21/2019 11:18,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.6,MG/L,0.1,0.3,,,3,1,432719006,,PFL07 022119,2/21/2019 10:14,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,WQ030,13.09F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,57.7,MG/L,0.1,0.3,,,3,1,432719007,,PFL02 022119,2/21/2019 13:39,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,34.8,MG/L,0.1,0.3,,,3,1,432719008,,PFL04 022119,2/21/2019 12:16,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,WQ030,17.3F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,20.7,MG/L,0.1,0.3,,,3,1,432719009,1012500,PLAIN 022119,2/21/2019 14:55,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-2M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,6.89,MG/L,0.1,0.3,,,3,2,432719010,1000800,LONG 022219,2/22/2019 12:17,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE - WINTER CHEMISTRY,WQ030,0-2M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.9,MG/L,0.1,0.3,,,3,1,442253001,106900,PLEAS 042419,4/24/2019 15:41,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-2M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,15.5,MG/L,0.1,0.3,,,3,1,442253002,1012500,PLAIN 042419,4/24/2019 12:57,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-2M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.36,MG/L,0.1,0.3,,,3,2,442253003,1000800,LONG 042419,4/24/2019 13:57,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-2M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.84,MG/L,0.1,0.3,,,3,2,445102001,1000800,LONG 050919,5/9/2019 11:03,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.4,MG/L,0.1,0.3,,,3,1,445102002,106900,PLESNT 050919,5/9/2019 12:18,DEEP HOLE/INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,15.5,MG/L,0.1,0.3,,,3,1,445102003,1012500,PLAIN 050919,5/9/2019 9:47,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.3,MG/L,0.1,0.3,,,3,1,433206001,,PSNT03 022719,2/27/2019 14:29,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,25F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,19.6,MG/L,0.1,0.3,,,3,1,433206002,106900,PLEAS 022719,2/27/2019 9:34,DEEP HOLE- INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-2M
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,24.4,MG/L,0.1,0.3,,,3,1,433206003,,PSNT01 022719,2/27/2019 10:55,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,23F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,16.4,MG/L,0.1,0.3,,,3,1,433206004,,PSNT11 022719,2/27/2019 13:40,MID-SCREEN OF WELL/PERISTALTIC PUMP,PSNT11 MONITORING WELL,WQ030,10F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,14.7,MG/L,0.1,0.3,,,3,1,433206005,,PSNT06 022719,2/27/2019 15:36,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,WQ030,20F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,33.7,MG/L,0.1,0.3,,,3,1,433206006,,PSNT16 022719,2/27/2019 12:31,MID-SCREEN OF WELL/PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,23F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,34.3,MG/L,0.1,0.3,,,3,1,442376001,,LL03 042319,4/23/2019 13:11,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,22.75F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,22.7,MG/L,0.1,0.3,,,3,1,442376002,,LL06 042319,4/23/2019 15:37,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,31.1F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,15.9,MG/L,0.1,0.3,,,3,1,442376003,,LL07 042319,4/23/2019 13:49,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,27.5F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,34.2,MG/L,0.1,0.3,,,3,1,442376004,,LL09 042319,4/23/2019 14:57,MID SCREEN OF WELL / PERISTALTIC PUMP,LL09 MONITORING WELL,WQ030,23.7F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,51,MG/L,0.1,0.3,,,3,1,442376005,,PFL02 042319,4/23/2019 12:32,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32.4F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,35.5,MG/L,0.1,0.3,,,3,1,442376006,,PFL03 042319,4/23/2019 11:05,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,34.7F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,37.8,MG/L,0.1,0.3,,,3,1,442376007,,PFL05 042319,4/23/2019 10:30,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,WQ030,24.4F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,141,MG/L,2,6,,,3,0,442376008,,PFL09 042319,4/23/2019 11:38,MID-SCREEN OF WELL / WATERRA PUMP,PFL09 MONITORING WELL,WQ030,40.8F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,24,MG/L,0.1,0.3,,,3,1,442376009,,PSNT01 042419,4/24/2019 10:54,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,22.42F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,16.7,MG/L,0.1,0.3,,,3,1,442376010,,PSNT03 042319,4/23/2019 17:24,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,24.6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,34.3,MG/L,0.1,0.3,,,3,1,442376011,,PSNT05 042319,4/23/2019 16:45,MID-SCREEN OF WELL / WATERRA PUMP,PSNT05 MONITORING WELL,WQ030,50.3F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,33.9,MG/L,0.1,0.3,,,3,1,442376012,,PSNT16 042419,4/24/2019 11:39,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,31.2F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,23.4,MG/L,0.1,0.3,,,3,1,453036001,,PSNT01 061919,6/19/2019 13:26,MID-SCREEB OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,21 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,20.4,MG/L,0.1,0.3,,,3,1,453036002,,PSNT03 061919,6/19/2019 15:46,MID-SCREEN OF WELL/ PERSTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,24 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,28.9,MG/L,0.1,0.3,,,3,1,453036003,,PSNT05 061919,6/19/2019 14:56,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,WQ030,50 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,33.2,MG/L,0.1,0.3,,,3,1,453036004,,PSNT16 061919,6/19/2019 14:07,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,31 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,53.3,MG/L,0.1,0.3,,,3,1,453036005,,PFL02 061819,6/18/2019 12:10,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,37.6,MG/L,0.1,0.3,,,3,1,453036006,,PFL03 061819,6/18/2019 11:21,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,33 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,37.4,MG/L,0.1,0.3,,,3,1,453036007,,PFL05 061819,6/18/2019 10:22,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,WQ030,24 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,111,MG/L,1,3,,,3,0,453036008,,PFL09 061919,6/19/2019 10:02,MID-SCREEN OF WELL/ WATERRA PUMP/ MID SCREEN OF WELL,PFL09 MONITORING WELL,WQ030,40 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,34.8,MG/L,0.1,0.3,,,3,1,453036009,,LL03 061819,6/18/2019 13:26,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,22 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,23.7,MG/L,0.1,0.3,,,3,1,453036010,,LL06 061919,6/19/2019 11:52,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,30 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,19.4,MG/L,0.1,0.3,,,3,1,453036011,,LL07 061819,6/18/2019 14:08,MID-SCREEN OF WELL/ PERISTALTIC,LL07 MONITORING WELL,WQ030,27 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,34.3,MG/L,0.1,0.3,,,3,1,453036012,,LL09 061919,6/19/2019 11:11,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL09 MONITORING WELL,WQ030,23 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.3,MG/L,0.1,0.3,,,3,1,453036013,1012500,PLAIN 061819,6/18/2019 15:07,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,6.06,MG/L,0.1,0.3,,,3,2,453036014,1000800,LONG 061819,6/18/2019 16:26,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.6,MG/L,0.1,0.3,,,3,1,453036015,106900,PLEAS 061819,6/18/2019 18:12,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.7,MG/L,0.1,0.3,,,3,1,446819001,106900,PLEAST 052019,5/20/2019 13:04,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.7,MG/L,0.1,0.3,,,3,2,446819002,1000800,LONG 052019,5/20/2019 10:37,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,16.3,MG/L,0.1,0.3,,,3,1,446819003,1012500,PLAIN 052019,5/20/2019 9:49,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
