DNR Parameter,Parameter Description,DNR Parameter Type,Alternate IDs,Result Type,Result Value,Units,LOD,LOQ,Lower Bound,Upper Bound,Sig Figs,Dec. Places,Result Amount,Lab ID,Lab Name,Sample/Labslip ID,Analysis Date,Method,Lab Comment,Batch ID,ID #,ID Point #,Waterbody ID #,Field #,Sample Collected (Start) Date,Sample Collected End Date,Date Received by Lab,Date Reported by Lab,Sample Description,Sample Location,Account #,Account Desc.,Program Code,Region,County,Report to Name,Report to Address,"Report to City, State, Zip",Sample Collector,Sample Source,Sample Reason,Project #,Enforcement Code,Check Date,Sample Depth,Sample Status
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.62,MG/L,0.1,0.3,,,3,2,5.62,113133790,Wisconsin State Laboratory of Hygiene,400183001,8/14/2018 11:45,EPA 200.7,,137872,703032,161996003,1000800,LONG080718,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-1.5M,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,50.2,MG/L,0.66,2,,,3,1,50.2,113133790,Wisconsin State Laboratory of Hygiene,400183001,8/14/2018 11:45,EPA 200.7,,137872,703032,161996003,1000800,LONG080718,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-1.5M,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,10.3,MG/L,0.1,0.3,,,3,1,10.3,113133790,Wisconsin State Laboratory of Hygiene,400183002,8/14/2018 11:48,EPA 200.7,,137872,703032,164930252,1000800,LONG080718DUP,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,5.48,MG/L,0.1,0.3,,,3,2,5.48,113133790,Wisconsin State Laboratory of Hygiene,400183002,8/14/2018 11:48,EPA 200.7,,137872,703032,164930252,1000800,LONG080718DUP,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,48.3,MG/L,0.66,2,,,3,1,48.3,113133790,Wisconsin State Laboratory of Hygiene,400183002,8/14/2018 11:48,EPA 200.7,,137872,703032,164930252,1000800,LONG080718DUP,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
95,"CONDUCTIVITY, UMHOS/CM @ 25C",DNR_STORET,EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,98.3,uS/cm,10,10,,,3,1,98.3,113133790,Wisconsin State Laboratory of Hygiene,400183002,8/17/2018 11:57,"SM2510B,EPA150.1,SM2320B",,138294,703032,164930252,1000800,LONG080718DUP,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
403,PH LAB,DNR_STORET,EPA WQX: 1648 SRS: E1644285 STORET_LEGACY: 403 ,1,7.44,SU,,,,,3,2,7.44,113133790,Wisconsin State Laboratory of Hygiene,400183002,8/17/2018 11:57,"SM2510B,EPA150.1,SM2320B",,138294,703032,164930252,1000800,LONG080718DUP,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
410,ALKALINITY TOTAL CACO3,DNR_STORET,EPA WQX: 3125 SRS: E1640192 STORET_LEGACY: 410 ,1,47.2,MG/L,2.55,2.55,,,3,1,47.2,113133790,Wisconsin State Laboratory of Hygiene,400183002,8/17/2018 11:57,"SM2510B,EPA150.1,SM2320B",,138294,703032,164930252,1000800,LONG080718DUP,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
95,"CONDUCTIVITY, UMHOS/CM @ 25C",DNR_STORET,EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,2,ND,uS/cm,10,10,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,400183003,8/17/2018,"SM2510B,EPA150.1,SM2320B",,138294,703032,164930271,1000800,LONG080718BLANK,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,KROMRM,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
403,PH LAB,DNR_STORET,EPA WQX: 1648 SRS: E1644285 STORET_LEGACY: 403 ,1,6.21,SU,,,,,3,2,6.21,113133790,Wisconsin State Laboratory of Hygiene,400183003,8/17/2018,"SM2510B,EPA150.1,SM2320B",,138294,703032,164930271,1000800,LONG080718BLANK,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,KROMRM,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
410,ALKALINITY TOTAL CACO3,DNR_STORET,EPA WQX: 3125 SRS: E1640192 STORET_LEGACY: 410 ,1,3.06,MG/L,2.55,2.55,,,3,2,3.06,113133790,Wisconsin State Laboratory of Hygiene,400183003,8/17/2018,"SM2510B,EPA150.1,SM2320B",,138294,703032,164930271,1000800,LONG080718BLANK,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,KROMRM,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,3,0.152,MG/L,0.1,0.3,,,3,3,0.152,113133790,Wisconsin State Laboratory of Hygiene,400183003,8/14/2018 11:50,EPA 200.7,,137872,703032,164930271,1000800,LONG080718BLANK,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,KROMRM,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,400183003,8/14/2018 11:50,EPA 200.7,,137872,703032,164930271,1000800,LONG080718BLANK,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,KROMRM,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,2,ND,MG/L,0.66,2,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,400183003,8/14/2018 11:50,EPA 200.7,,137872,703032,164930271,1000800,LONG080718BLANK,8/7/2018 12:13,8/7/2018 12:13,8/10/2018 13:13,1/11/2019 10:00,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,KROMRM,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-1.5M,CORRECTED
95,"CONDUCTIVITY, UMHOS/CM @ 25C",DNR_STORET,EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,305,uS/cm,10,10,,,3,0,305,113133790,Wisconsin State Laboratory of Hygiene,400183004,8/17/2018 12:07,"SM2510B,EPA150.1,SM2320B",,138294,10050786,161996032,1012500,PLAIN080718,8/7/2018 10:07,8/7/2018 10:07,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
403,PH LAB,DNR_STORET,EPA WQX: 1648 SRS: E1644285 STORET_LEGACY: 403 ,1,7.85,SU,,,,,3,2,7.85,113133790,Wisconsin State Laboratory of Hygiene,400183004,8/17/2018 12:07,"SM2510B,EPA150.1,SM2320B",,138294,10050786,161996032,1012500,PLAIN080718,8/7/2018 10:07,8/7/2018 10:07,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
410,ALKALINITY TOTAL CACO3,DNR_STORET,EPA WQX: 3125 SRS: E1640192 STORET_LEGACY: 410 ,1,140,MG/L,2.55,2.55,,,3,0,140,113133790,Wisconsin State Laboratory of Hygiene,400183004,8/17/2018 12:07,"SM2510B,EPA150.1,SM2320B",,138294,10050786,161996032,1012500,PLAIN080718,8/7/2018 10:07,8/7/2018 10:07,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,31.6,MG/L,0.1,0.3,,,3,1,31.6,113133790,Wisconsin State Laboratory of Hygiene,400183004,8/14/2018 11:53,EPA 200.7,,137872,10050786,161996032,1012500,PLAIN080718,8/7/2018 10:07,8/7/2018 10:07,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,15.8,MG/L,0.1,0.3,,,3,1,15.8,113133790,Wisconsin State Laboratory of Hygiene,400183004,8/14/2018 11:53,EPA 200.7,,137872,10050786,161996032,1012500,PLAIN080718,8/7/2018 10:07,8/7/2018 10:07,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,144,MG/L,0.66,2,,,3,0,144,113133790,Wisconsin State Laboratory of Hygiene,400183004,8/14/2018 11:53,EPA 200.7,,137872,10050786,161996032,1012500,PLAIN080718,8/7/2018 10:07,8/7/2018 10:07,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
95,"CONDUCTIVITY, UMHOS/CM @ 25C",DNR_STORET,EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,262,uS/cm,10,10,,,3,0,262,113133790,Wisconsin State Laboratory of Hygiene,400183005,8/17/2018 12:14,"SM2510B,EPA150.1,SM2320B",,138294,703057,161996166,106900,PLEAS8918,8/9/2018 17:00,8/9/2018 17:00,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-6F,CORRECTED
403,PH LAB,DNR_STORET,EPA WQX: 1648 SRS: E1644285 STORET_LEGACY: 403 ,1,8.76,SU,,,,,3,2,8.76,113133790,Wisconsin State Laboratory of Hygiene,400183005,8/17/2018 12:14,"SM2510B,EPA150.1,SM2320B",,138294,703057,161996166,106900,PLEAS8918,8/9/2018 17:00,8/9/2018 17:00,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-6F,CORRECTED
410,ALKALINITY TOTAL CACO3,DNR_STORET,EPA WQX: 3125 SRS: E1640192 STORET_LEGACY: 410 ,1,127,MG/L,2.55,2.55,,,3,0,127,113133790,Wisconsin State Laboratory of Hygiene,400183005,8/17/2018 12:14,"SM2510B,EPA150.1,SM2320B",,138294,703057,161996166,106900,PLEAS8918,8/9/2018 17:00,8/9/2018 17:00,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-6F,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,25.2,MG/L,0.1,0.3,,,3,1,25.2,113133790,Wisconsin State Laboratory of Hygiene,400183005,8/14/2018 12:00,EPA 200.7,,137872,703057,161996166,106900,PLEAS8918,8/9/2018 17:00,8/9/2018 17:00,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-6F,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.2,MG/L,0.1,0.3,,,3,1,18.2,113133790,Wisconsin State Laboratory of Hygiene,400183005,8/14/2018 12:00,EPA 200.7,,137872,703057,161996166,106900,PLEAS8918,8/9/2018 17:00,8/9/2018 17:00,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-6F,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,138,MG/L,0.66,2,,,3,0,138,113133790,Wisconsin State Laboratory of Hygiene,400183005,8/14/2018 12:00,EPA 200.7,,137872,703057,161996166,106900,PLEAS8918,8/9/2018 17:00,8/9/2018 17:00,8/10/2018 13:13,9/16/2018 9:00,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",SU,,CSLS,,,0-6F,CORRECTED
99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",DNR_STORET,CAS: 479618 EPA WQX: 2189 ,1,7.32,ug/L,0.52,1.74,,,3,2,7.32,113133790,Wisconsin State Laboratory of Hygiene,405789001,10/4/2018,EPA 445,,142306,703057,162004087,106900,PLS090618,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
95,"CONDUCTIVITY, UMHOS/CM @ 25C",DNR_STORET,EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,263,uS/cm,10,10,,,3,0,263,113133790,Wisconsin State Laboratory of Hygiene,405789001,9/13/2018 11:13,"SM2510B,EPA150.1,SM2320B",,140465,703057,162004087,106900,PLS090618,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
403,PH LAB,DNR_STORET,EPA WQX: 1648 SRS: E1644285 STORET_LEGACY: 403 ,1,8.7,SU,,,,,3,2,8.7,113133790,Wisconsin State Laboratory of Hygiene,405789001,9/13/2018 11:13,"SM2510B,EPA150.1,SM2320B",,140465,703057,162004087,106900,PLS090618,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
410,ALKALINITY TOTAL CACO3,DNR_STORET,EPA WQX: 3125 SRS: E1640192 STORET_LEGACY: 410 ,1,127,MG/L,2.55,2.55,,,3,0,127,113133790,Wisconsin State Laboratory of Hygiene,405789001,9/13/2018 11:13,"SM2510B,EPA150.1,SM2320B",,140465,703057,162004087,106900,PLS090618,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,27.1,MG/L,0.1,0.3,,,3,1,27.1,113133790,Wisconsin State Laboratory of Hygiene,405789001,9/11/2018 12:25,EPA 200.7,,140041,703057,162004087,106900,PLS090618,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.4,MG/L,0.1,0.3,,,3,1,18.4,113133790,Wisconsin State Laboratory of Hygiene,405789001,9/11/2018 12:25,EPA 200.7,,140041,703057,162004087,106900,PLS090618,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,144,MG/L,0.66,2,,,3,0,144,113133790,Wisconsin State Laboratory of Hygiene,405789001,9/11/2018 12:25,EPA 200.7,,140041,703057,162004087,106900,PLS090618,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
665,PHOSPHORUS TOTAL ,DNR_STORET,CAS: 7723140 EPA WQX: 2962 SRS: E153049 STORET_LEGACY: 665 ,3,0.0144,MG/L,0.005,0.016,,,3,4,0.0144,113133790,Wisconsin State Laboratory of Hygiene,405789001,9/25/2018 12:18,EPA 365.1,,141452,703057,162004087,106900,PLS090618,9/6/2018 16:13,9/6/2018 16:23,9/7/2018 11:51,10/9/2018 8:41,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,FH,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-6F,CORRECTED
665,PHOSPHORUS TOTAL ,DNR_STORET,CAS: 7723140 EPA WQX: 2962 SRS: E153049 STORET_LEGACY: 665 ,3,0.0145,MG/L,0.005,0.016,,,3,4,0.0145,113133790,Wisconsin State Laboratory of Hygiene,405789002,9/25/2018 12:20,EPA 365.1,,141452,10050786,162004120,1012500,PFL090618,9/6/2018 11:15,9/6/2018 11:37,9/7/2018 11:51,10/9/2018 8:41,PLAINFIELD LAKE DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-1.5M,CORRECTED
918,CALCIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,32.2,MG/L,0.1,0.3,,,3,1,32.2,113133790,Wisconsin State Laboratory of Hygiene,405789002,9/11/2018 12:28,EPA 200.7,,140041,10050786,162004120,1012500,PFL090618,9/6/2018 11:15,9/6/2018 11:37,9/7/2018 11:51,10/9/2018 8:41,PLAINFIELD LAKE DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-1.5M,CORRECTED
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,15.7,MG/L,0.1,0.3,,,3,1,15.7,113133790,Wisconsin State Laboratory of Hygiene,405789002,9/11/2018 12:28,EPA 200.7,,140041,10050786,162004120,1012500,PFL090618,9/6/2018 11:15,9/6/2018 11:37,9/7/2018 11:51,10/9/2018 8:41,PLAINFIELD LAKE DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-1.5M,CORRECTED
899,HARDNESS TOTAL RECOVERABLE CALCULATION,DNR_STORET,EPA WQX: 1097 SRS: E1643592 STORET_LEGACY: 899 ,1,145,MG/L,0.66,2,,,3,0,145,113133790,Wisconsin State Laboratory of Hygiene,405789002,9/11/2018 12:28,EPA 200.7,,140041,10050786,162004120,1012500,PFL090618,9/6/2018 11:15,9/6/2018 11:37,9/7/2018 11:51,10/9/2018 8:41,PLAINFIELD LAKE DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-1.5M,CORRECTED
403,PH LAB,DNR_STORET,EPA WQX: 1648 SRS: E1644285 STORET_LEGACY: 403 ,1,7.92,SU,,,,,3,2,7.92,113133790,Wisconsin State Laboratory of Hygiene,405789002,9/13/2018 11:20,"SM2510B,EPA150.1,SM2320B",,140465,10050786,162004120,1012500,PFL090618,9/6/2018 11:15,9/6/2018 11:37,9/7/2018 11:51,10/9/2018 8:41,PLAINFIELD LAKE DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,Central Sands Lake Study,,4,70,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,0-1.5M,CORRECTED
