Sample/Labslip ID,Sample Status,Primary Lab,Sample Collected (Start) Date,Primary Lab Id,Id #,Site Description,Id Point #,Field #,Waterbody ID #,Start Date/Time,End Date/Time,Date Received by Lab,Date Reported by Lab,Account #,Account Description,Program Code,Region,County,County Name,District,Sample Description,Sample Location,Report to Name,Report to Address,"Report to City, State, Zip",Sample Collector,Sample Source,Sample Reason,Project Code,Enforcement Code,Sample Depth,Type of Sample (QC),Check Date,File Batch Seq #,Sample Comment,Processed Batch Seq #,Creation Date,Creation User Id,Last Update Date,Last Update User Id,DNR Parameter Code,DNR Parameter Description,Analyte Code,Result Type,Result value,Result Amt,Units,LOD,LOQ,Lower Reporting Limit,Upper Reporting Limit,Decimal Places,Sig Figs,Lab Comment,NR140 Enforcement Standard,NR140 Preventive Action Limit,Analysis,Result Comment,Analysis ID,Creation Date,Creation User Id,Last Update Date,Last Update User Id
432719010,COMPLETE,Wisconsin State Laboratory of Hygiene,2/22/2019,113133790,10052210,,182668758,LONG 022219,1000800,2/22/2019 12:17,2/22/2019 12:24,2/25/2019 10:43,4/12/2019 7:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE - WINTER CHEMISTRY,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",SU,,CSLS,,0-2M,1,,1194450,,343101,4/12/2019 7:44,LDES_DBL1,4/12/2019 7:44,LDES_DBL1,50245,POTASSIUM TOTAL RECOVERABLE,TRICP~7440-09-7,1,1.15,1.15,MG/L,0.1,0.3,,,2,3,, , ,COMMENTS,,10838738,4/12/2019 7:44,LDES_DBL1,4/12/2019 7:44,LDES_DBL1
432719010,COMPLETE,Wisconsin State Laboratory of Hygiene,2/22/2019,113133790,10052210,,182668758,LONG 022219,1000800,2/22/2019 12:17,2/22/2019 12:24,2/25/2019 10:43,4/12/2019 7:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE - WINTER CHEMISTRY,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",SU,,CSLS,,0-2M,1,,1194450,,343101,4/12/2019 7:44,LDES_DBL1,4/12/2019 7:44,LDES_DBL1,923,SODIUM TOTAL RECOVERABLE,TRICP~7440-23-5,1,1.08,1.08,MG/L,0.1,0.3,,,2,3,, , ,COMMENTS,,10838738,4/12/2019 7:44,LDES_DBL1,4/12/2019 7:44,LDES_DBL1
424393009,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051667,,169205563,PFL07 121318,,12/13/2018 9:43,12/13/2018 9:48,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,14F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,1104,"ALUMINUM,TOTAL RECOVERABLE",TRICP~7429-90-5,1,1370,1370,ug/L,10,30,,,0,3,,200 UG/L, ,COMMENTS,,10754114,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
453036009,COMPLETE,Wisconsin State Laboratory of Hygiene,6/18/2019,113133790,10051669,,197258893,LL03 061819,,6/18/2019 13:26,6/18/2019 13:33,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHALEA A. KROMREY",MW,,CSLS,,22 F,1,,1202358,"Analyzed past the 28 days holding time: Method SM4500-CL-E analyzed on 07/17/19 1353,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/19/19 1031",354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,2,ND,,MG/L,0.015,0.048,,,0,3,, , ,COMMENTS,,10961988,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
455464002,COMPLETE,Wisconsin State Laboratory of Hygiene,7/3/2019,113133790,703032,,199290330,LONG070319,1000800,7/3/2019 11:00,7/3/2019 11:00,7/3/2019 15:12,7/26/2019 14:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,JUSTIN CHENEVERT,SU,,CSLS,,0-2 M,1,,1201981,"Analyzed past the 14 days holding time: Method SM2510B,EPA150.1,SM2320B analyzed on 07/19/19 1300",353969,7/26/2019 14:44,LDES_DBL1,7/26/2019 14:44,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,7.65,7.65,SU,,,,,2,3,Analyzed past the 14 days holding time., , ,COMMENTS,,10956641,7/26/2019 14:44,LDES_DBL1,7/26/2019 14:44,LDES_DBL1
412650001,CORRECTED,Wisconsin State Laboratory of Hygiene,10/4/2018,113133790,703057,,161188618,PSNT10418,106900,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,1,,1056151,Analyzed past the 28 days holding time: Method EPA 445 analyzed on 11/13/18 0000,330772,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,130,130,MG/L,2.55,2.55,,,0,3,, , ,COMMENTS,Alkalinity method blank was 2.6mg/l which exceeds upper QC limit,10716535,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1
412650001,CORRECTED,Wisconsin State Laboratory of Hygiene,10/4/2018,113133790,703057,,161188618,PSNT10418,106900,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,1,,1056151,Analyzed past the 28 days holding time: Method EPA 445 analyzed on 11/13/18 0000,330772,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1,921,MAGNESIUM TOTAL RECOVERABLE,TRICP~7439-95-4,1,18.8,18.8,MG/L,0.1,0.3,,,1,3,,.05 UG/L,.025 UG/L,COMMENTS,,10716536,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1
412650001,CORRECTED,Wisconsin State Laboratory of Hygiene,10/4/2018,113133790,703057,,161188618,PSNT10418,106900,10/4/2018 12:13,10/4/2018 12:26,10/5/2018 10:32,12/11/2018 13:42,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,1,,1056151,Analyzed past the 28 days holding time: Method EPA 445 analyzed on 11/13/18 0000,330772,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,1,148,148,MG/L,0.66,2,,,0,3,, , ,COMMENTS,,10716536,12/11/2018 14:45,LDES_DBL1,12/11/2018 14:45,LDES_DBL1
442376011,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10052290,,192771548,PSNT05 042319,,4/23/2019 16:45,4/23/2019 16:47,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / WATERRA PUMP,PSNT05 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,50.3F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,945,SULFATE TOTAL,LACH-SO4~18785-72-3,1,15.9,15.9,MG/L,2.3,7.7,,,1,3,,250 MG/L,125 MG/L,COMMENTS,,10867999,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
442253003,CORRECTED,Wisconsin State Laboratory of Hygiene,4/24/2019,113133790,703032,,192772603,LONG 042419,1000800,4/24/2019 13:57,4/24/2019 14:05,4/25/2019 9:46,5/21/2019 8:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-2M,1,,1197119,,347150,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1,625,NITROGEN KJELDAHL TOTAL,TKN-W~TKN,3,0.68,0.68,MG/L,0.26,0.86,,,3,3,, , ,COMMENTS,,10877034,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1
415224007,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051668,,169205483,LL02 101718,,10/17/2018 14:38,10/17/2018 14:41,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,15.2F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1126,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1126",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,955,"SILICA, DISSOLVED (MG/L AS SI02)",LACH-SILD~99439-28-8,1,9.52,9.52,MG/L,0.1,0.32,,,2,3,, , ,COMMENTS,,10707850,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
402763001,CORRECTED,Wisconsin State Laboratory of Hygiene,8/22/2018,113133790,10050786,,161995954,PFL082218,1012500,8/22/2018 10:10,8/22/2018 10:30,8/22/2018 16:13,10/18/2018 8:41,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,CATHERINE HEIN MICHAELA KROMREY ANDR,SU,,CSLS,,0-1.5M,1,,1013660,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 09/26/18 1530,325165,10/18/2018 9:44,LDES_DBL1,10/18/2018 9:44,LDES_DBL1,940,CHLORIDE,LACH-CL~16887-00-6,1,10.8,10.8,MG/L,1,3.2,,,1,3,,250 MG/L,125 MG/L,COMMENTS,,10645408,10/18/2018 9:44,LDES_DBL1,10/18/2018 9:44,LDES_DBL1
415205006,COMPLETE,Wisconsin State Laboratory of Hygiene,10/16/2018,113133790,703032,,169172841,LONG DUP 101618,1000800,10/16/2018 15:06,10/16/2018 15:20,10/18/2018 11:17,11/2/2018 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER DUPLICATE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-1.5M,5,,1027604,,326759,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1,918,CALCIUM TOTAL RECOVERABLE,TRICP~7440-70-2,1,9.66,9.66,MG/L,0.1,0.3,,,2,3,, , ,COMMENTS,,10663839,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1
415205006,COMPLETE,Wisconsin State Laboratory of Hygiene,10/16/2018,113133790,703032,,169172841,LONG DUP 101618,1000800,10/16/2018 15:06,10/16/2018 15:20,10/18/2018 11:17,11/2/2018 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/ INTEGRATED SAMPLER DUPLICATE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-1.5M,5,,1027604,,326759,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1,921,MAGNESIUM TOTAL RECOVERABLE,TRICP~7439-95-4,1,5.22,5.22,MG/L,0.1,0.3,,,2,3,,.05 UG/L,.025 UG/L,COMMENTS,,10663839,11/2/2018 15:44,LDES_DBL1,11/2/2018 15:44,LDES_DBL1
424393011,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051669,,169205539,LL03 121318,,12/13/2018 12:58,12/13/2018 13:03,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,23F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,1104,"ALUMINUM,TOTAL RECOVERABLE",TRICP~7429-90-5,1,103,103,ug/L,10,30,,,0,3,,200 UG/L, ,COMMENTS,,10754133,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
424393011,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051669,,169205539,LL03 121318,,12/13/2018 12:58,12/13/2018 13:03,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,23F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,1123,"MANGANESE, TOTAL RECOVERABLE",TRICP~7439-96-5,1,24,24,ug/L,1,3,,,1,3,,300 UG/L,50 UG/L,COMMENTS,,10754133,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
424393011,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051669,,169205539,LL03 121318,,12/13/2018 12:58,12/13/2018 13:03,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,23F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,923,SODIUM TOTAL RECOVERABLE,TRICP~7440-23-5,1,2.57,2.57,MG/L,0.1,0.3,,,2,3,, , ,COMMENTS,,10754133,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
388424003,COMPLETE,Wisconsin State Laboratory of Hygiene,6/13/2018,113133790,10050786,,161996044,PL61318,1012500,6/13/2018 12:17,6/13/2018 12:30,6/13/2018 16:13,7/27/2018 16:20,WQ030,Central Sands Lake Study,,4,70,Waushara,,PLAINFIELD LAKE - DEEP HOLE - INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,1,,966729,,316733,7/27/2018 17:14,LDES_DBL1,7/27/2018 17:14,LDES_DBL1,918,CALCIUM TOTAL RECOVERABLE,TRICP~7440-70-2,1,29.6,29.6,MG/L,0.1,0.3,,,1,3,, , ,COMMENTS,,10545755,7/27/2018 17:14,LDES_DBL1,7/27/2018 17:14,LDES_DBL1
432719008,COMPLETE,Wisconsin State Laboratory of Hygiene,2/21/2019,113133790,10051666,,182660371,PFL04 022119,,2/21/2019 12:16,2/21/2019 12:20,2/25/2019 10:43,4/12/2019 7:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,17.3F,1,,1194450,,343101,4/12/2019 7:44,LDES_DBL1,4/12/2019 7:44,LDES_DBL1,940,CHLORIDE,LACH-CL~16887-00-6,3,2.92,2.92,MG/L,1,3.2,,,2,3,,250 MG/L,125 MG/L,COMMENTS,,10838721,4/12/2019 7:44,LDES_DBL1,4/12/2019 7:44,LDES_DBL1
424393007,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051664,,169205555,PFL03 121318,,12/13/2018 10:25,12/13/2018 10:31,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,34F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,2,ND,,MG/L,0.015,0.048,,,0,3,, , ,COMMENTS,,10754104,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
442376011,COMPLETE,Wisconsin State Laboratory of Hygiene,4/23/2019,113133790,10052290,,192771548,PSNT05 042319,,4/23/2019 16:45,4/23/2019 16:47,4/25/2019 12:11,5/13/2019 14:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / WATERRA PUMP,PSNT05 MONITORING WELL,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",MW,,CSLS,,50.3F,1,,1196529,,346350,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1,940,CHLORIDE,LACH-CL~16887-00-6,1,11.3,11.3,MG/L,1,3.2,,,1,3,,250 MG/L,125 MG/L,COMMENTS,,10868001,5/13/2019 15:44,LDES_DBL1,5/13/2019 15:44,LDES_DBL1
453036008,COMPLETE,Wisconsin State Laboratory of Hygiene,6/19/2019,113133790,10052286,,197258921,PFL09 061919,,6/19/2019 10:02,6/19/2019 10:10,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ WATERRA PUMP/ MID SCREEN OF WELL,PFL09 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHAELA A . KROMREY",MW,,CSLS,,40 F,1,,1202358,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/19/19 1020,354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,50245,POTASSIUM TOTAL RECOVERABLE,TRICP~7440-09-7,1,4.64,4.64,MG/L,0.2,0.6,,,2,3,, , ,COMMENTS,,10961977,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
432719007,COMPLETE,Wisconsin State Laboratory of Hygiene,2/21/2019,113133790,10051663,,182660363,PFL02 022119,,2/21/2019 13:39,2/21/2019 13:45,2/25/2019 10:43,4/12/2019 7:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,32F,1,,1194450,,343101,4/12/2019 7:44,LDES_DBL1,4/12/2019 7:44,LDES_DBL1,980,IRON TOTAL RECOVERABLE,TRICP~7439-89-6,1,1.12,1.12,MG/L,0.1,0.3,,,2,3,,.3 MG/L,.15 MG/L,COMMENTS,,10838716,4/12/2019 7:44,LDES_DBL1,4/12/2019 7:44,LDES_DBL1
445102003,COMPLETE,Wisconsin State Laboratory of Hygiene,5/9/2019,113133790,10050786,,161996040,PLAIN 050919,1012500,5/9/2019 9:47,5/9/2019 9:59,5/9/2019 15:44,5/20/2019 16:40,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE HEIN, MICHAELA KROMREY, ANDR",SU,,CSLS,,0-6F,1,,1197118,,347088,5/20/2019 17:14,LDES_DBL1,5/20/2019 17:14,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,1,157,157,MG/L,0.66,2,,,0,3,, , ,COMMENTS,,10876975,5/20/2019 17:14,LDES_DBL1,5/20/2019 17:14,LDES_DBL1
453036011,COMPLETE,Wisconsin State Laboratory of Hygiene,6/18/2019,113133790,10051671,,197258901,LL07 061819,,6/18/2019 14:08,6/18/2019 14:18,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC,LL07 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHAELA A. KROMREY",MW,,CSLS,,27 F,1,,1202358,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/18/19 1745,354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,918,CALCIUM TOTAL RECOVERABLE,TRICP~7440-70-2,1,32.4,32.4,MG/L,0.1,0.3,,,1,3,, , ,COMMENTS,,10962009,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
424393002,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051673,,169205571,PSNT03 121318,,12/13/2018 13:40,12/13/2018 14:05,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,39,Marquette,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,25.6F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,1104,"ALUMINUM,TOTAL RECOVERABLE",TRICP~7429-90-5,1,394,394,ug/L,10,30,,,0,3,,200 UG/L, ,COMMENTS,,10754057,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
424393003,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051674,,169205575,PSNT06 121318,,12/13/2018 12:18,12/13/2018 12:18,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,39,Marquette,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT06 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,28F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,95,"CONDUCTIVITY, UMHOS/CM @ 25C",CPA-TR~COND,1,564,564,uS/cm,10,10,,,0,3,, , ,COMMENTS,,10754066,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
433206005,COMPLETE,Wisconsin State Laboratory of Hygiene,2/27/2019,113133790,10051674,,182660387,PSNT06 022719,,2/27/2019 15:36,2/27/2019 15:40,2/28/2019 12:18,4/16/2019 9:40,WQ030,Central Sands Lake Study,,4,39,Marquette,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",SU,,CSLS,,20F,1,,1194610,,343522,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,7.75,7.75,SU,,,,,2,3,, , ,COMMENTS,,10842039,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1
433206005,COMPLETE,Wisconsin State Laboratory of Hygiene,2/27/2019,113133790,10051674,,182660387,PSNT06 022719,,2/27/2019 15:36,2/27/2019 15:40,2/28/2019 12:18,4/16/2019 9:40,WQ030,Central Sands Lake Study,,4,39,Marquette,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",SU,,CSLS,,20F,1,,1194610,,343522,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1,631,NITROGEN NO3+NO2 DISS (AS N),LACH-NOXD~14797-55-8NOX,1,4.65,4.65,MG/L,0.108,0.36,,,2,3,,10 MG/L,2 MG/L,COMMENTS,,10842042,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1
433206005,COMPLETE,Wisconsin State Laboratory of Hygiene,2/27/2019,113133790,10051674,,182660387,PSNT06 022719,,2/27/2019 15:36,2/27/2019 15:40,2/28/2019 12:18,4/16/2019 9:40,WQ030,Central Sands Lake Study,,4,39,Marquette,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",SU,,CSLS,,20F,1,,1194610,,343522,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1,899,HARDNESS TOTAL RECOVERABLE CALCULATION,TRICP~000-01-5,1,131,131,MG/L,0.66,2,,,0,3,, , ,COMMENTS,,10842045,4/16/2019 10:44,LDES_DBL1,4/16/2019 10:44,LDES_DBL1
415224003,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051674,,169205523,PSNT06 101718,,10/17/2018 12:02,10/17/2018 12:07,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,39,Marquette,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT06 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,25.1F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1118,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1118",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,945,SULFATE TOTAL,LACH-SO4~18785-72-3,3,7.22,7.22,MG/L,4.7,15,,,2,3,,250 MG/L,125 MG/L,COMMENTS,,10707821,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224004,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051673,,169205519,PSNT03 101718,,10/17/2018 11:23,10/17/2018 11:27,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,39,Marquette,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,22.6F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1119,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1119",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,1123,"MANGANESE, TOTAL RECOVERABLE",TRICP~7439-96-5,1,83.6,83.6,ug/L,1,3,,,1,3,,300 UG/L,50 UG/L,COMMENTS,,10707822,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
